,province,date
1386,Gyeongsangbuk-do_Rdate,29
1387,Gyeongsangbuk-do_Rdate,44
1388,Gyeongsangbuk-do_Rdate,11
1389,Gyeongsangbuk-do_Rdate,30
1390,Gyeongsangbuk-do_Rdate,23
1391,Gyeongsangbuk-do_Rdate,33
1392,Gyeongsangbuk-do_Rdate,16
1393,Gyeongsangbuk-do_Rdate,42
1394,Gyeongsangbuk-do_Rdate,16
1395,Gyeongsangbuk-do_Rdate,15
1396,Gyeongsangbuk-do_Rdate,11
1397,Gyeongsangbuk-do_Rdate,32
1398,Gyeongsangbuk-do_Rdate,20
1399,Gyeongsangbuk-do_Rdate,28
1400,Gyeongsangbuk-do_Rdate,23
1401,Gyeongsangbuk-do_Rdate,27
1402,Gyeongsangbuk-do_Rdate,25
1403,Gyeongsangbuk-do_Rdate,33
1404,Gyeongsangbuk-do_Rdate,18
1405,Gyeongsangbuk-do_Rdate,18
1406,Gyeongsangbuk-do_Rdate,16
1407,Gyeongsangbuk-do_Rdate,28
1408,Gyeongsangbuk-do_Rdate,23
1409,Gyeongsangbuk-do_Rdate,27
1410,Gyeongsangbuk-do_Rdate,29
1411,Gyeongsangbuk-do_Rdate,18
1412,Gyeongsangbuk-do_Rdate,49
1413,Gyeongsangbuk-do_Rdate,42
1414,Gyeongsangbuk-do_Rdate,14
1415,Gyeongsangbuk-do_Rdate,16
1416,Gyeongsangbuk-do_Rdate,16
1417,Gyeongsangbuk-do_Rdate,15
1418,Gyeongsangbuk-do_Rdate,27
1419,Gyeongsangbuk-do_Rdate,15
1420,Gyeongsangbuk-do_Rdate,26
1421,Gyeongsangbuk-do_Rdate,32
1422,Gyeongsangbuk-do_Rdate,21
1423,Gyeongsangbuk-do_Rdate,28
1424,Gyeongsangbuk-do_Rdate,32
1425,Gyeongsangbuk-do_Rdate,33
1426,Gyeongsangbuk-do_Rdate,24
1427,Gyeongsangbuk-do_Rdate,24
1428,Gyeongsangbuk-do_Rdate,15
1429,Gyeongsangbuk-do_Rdate,29
1430,Gyeongsangbuk-do_Rdate,16
1431,Gyeongsangbuk-do_Rdate,35
1432,Gyeongsangbuk-do_Rdate,34
1433,Gyeongsangbuk-do_Rdate,26
1434,Gyeongsangbuk-do_Rdate,39
1435,Gyeongsangbuk-do_Rdate,39
1436,Gyeongsangbuk-do_Rdate,10
1437,Gyeongsangbuk-do_Rdate,11
1438,Gyeongsangbuk-do_Rdate,11
1439,Gyeongsangbuk-do_Rdate,35
1440,Gyeongsangbuk-do_Rdate,56
1441,Gyeongsangbuk-do_Rdate,9
1442,Gyeongsangbuk-do_Rdate,52
1443,Gyeongsangbuk-do_Rdate,18
1444,Gyeongsangbuk-do_Rdate,53
1445,Gyeongsangbuk-do_Rdate,26
1446,Gyeongsangbuk-do_Rdate,24
1447,Gyeongsangbuk-do_Rdate,45
1448,Gyeongsangbuk-do_Rdate,49
1449,Gyeongsangbuk-do_Rdate,42
1450,Gyeongsangbuk-do_Rdate,11
1451,Gyeongsangbuk-do_Rdate,3
1452,Gyeongsangbuk-do_Rdate,11
1453,Gyeongsangbuk-do_Rdate,15
1454,Gyeongsangbuk-do_Rdate,41
1455,Gyeongsangbuk-do_Rdate,46
1456,Gyeongsangbuk-do_Rdate,17
1457,Gyeongsangbuk-do_Rdate,25
1458,Gyeongsangbuk-do_Rdate,11
1459,Gyeongsangbuk-do_Rdate,17
1460,Gyeongsangbuk-do_Rdate,14
1461,Gyeongsangbuk-do_Rdate,15
1462,Gyeongsangbuk-do_Rdate,16
1463,Gyeongsangbuk-do_Rdate,18
1464,Gyeongsangbuk-do_Rdate,17
1465,Gyeongsangbuk-do_Rdate,18
1466,Gyeongsangbuk-do_Rdate,14
1467,Gyeongsangbuk-do_Rdate,23
1468,Gyeongsangbuk-do_Rdate,32
1469,Gyeongsangbuk-do_Rdate,24
1470,Gyeongsangbuk-do_Rdate,28
1471,Gyeongsangbuk-do_Rdate,15
1472,Gyeongsangbuk-do_Rdate,25
1473,Gyeongsangbuk-do_Rdate,16
1474,Gyeongsangbuk-do_Rdate,29
1475,Gyeongsangbuk-do_Rdate,20
1476,Gyeongsangbuk-do_Rdate,28
1477,Gyeongsangbuk-do_Rdate,11
1478,Gyeongsangbuk-do_Rdate,21
1479,Gyeongsangbuk-do_Rdate,25
1480,Gyeongsangbuk-do_Rdate,12
1481,Gyeongsangbuk-do_Rdate,16
1482,Gyeongsangbuk-do_Rdate,16
1483,Gyeongsangbuk-do_Rdate,20
1484,Gyeongsangbuk-do_Rdate,31
1485,Gyeongsangbuk-do_Rdate,9
1486,Gyeongsangbuk-do_Rdate,38
1487,Gyeongsangbuk-do_Rdate,19
1488,Gyeongsangbuk-do_Rdate,20
1489,Gyeongsangbuk-do_Rdate,36
1490,Gyeongsangbuk-do_Rdate,33
1491,Gyeongsangbuk-do_Rdate,49
1492,Gyeongsangbuk-do_Rdate,35
1493,Gyeongsangbuk-do_Rdate,27
1494,Gyeongsangbuk-do_Rdate,28
1495,Gyeongsangbuk-do_Rdate,23
1496,Gyeongsangbuk-do_Rdate,17
1497,Gyeongsangbuk-do_Rdate,34
1498,Gyeongsangbuk-do_Rdate,25
1499,Gyeongsangbuk-do_Rdate,22
1500,Gyeongsangbuk-do_Rdate,23
1501,Gyeongsangbuk-do_Rdate,11
1502,Gyeongsangbuk-do_Rdate,39
1503,Gyeongsangbuk-do_Rdate,24
1504,Gyeongsangbuk-do_Rdate,30
1505,Gyeongsangbuk-do_Rdate,20
1506,Gyeongsangbuk-do_Rdate,12
1507,Gyeongsangbuk-do_Rdate,19
1508,Gyeongsangbuk-do_Rdate,21
1509,Gyeongsangbuk-do_Rdate,17
1510,Gyeongsangbuk-do_Rdate,8
1511,Gyeongsangbuk-do_Rdate,41
1512,Gyeongsangbuk-do_Rdate,25
1513,Gyeongsangbuk-do_Rdate,20
1514,Gyeongsangbuk-do_Rdate,24
1515,Gyeongsangbuk-do_Rdate,20
1516,Gyeongsangbuk-do_Rdate,23
1517,Gyeongsangbuk-do_Rdate,27
1518,Gyeongsangbuk-do_Rdate,46
1519,Gyeongsangbuk-do_Rdate,14
1520,Gyeongsangbuk-do_Rdate,22
1521,Gyeongsangbuk-do_Rdate,45
1522,Gyeongsangbuk-do_Rdate,22
1523,Gyeongsangbuk-do_Rdate,20
1524,Gyeongsangbuk-do_Rdate,23
1525,Gyeongsangbuk-do_Rdate,29
1526,Gyeongsangbuk-do_Rdate,19
1527,Gyeongsangbuk-do_Rdate,31
1528,Gyeongsangbuk-do_Rdate,22
1529,Gyeongsangbuk-do_Rdate,29
1530,Gyeongsangbuk-do_Rdate,19
1531,Gyeongsangbuk-do_Rdate,32
1532,Gyeongsangbuk-do_Rdate,52
1533,Gyeongsangbuk-do_Rdate,25
1534,Gyeongsangbuk-do_Rdate,23
1535,Gyeongsangbuk-do_Rdate,16
1536,Gyeongsangbuk-do_Rdate,16
1537,Gyeongsangbuk-do_Rdate,36
1538,Gyeongsangbuk-do_Rdate,16
1539,Gyeongsangbuk-do_Rdate,32
1540,Gyeongsangbuk-do_Rdate,34
1541,Gyeongsangbuk-do_Rdate,32
1542,Gyeongsangbuk-do_Rdate,22
1543,Gyeongsangbuk-do_Rdate,15
1544,Gyeongsangbuk-do_Rdate,29
1545,Gyeongsangbuk-do_Rdate,43
1546,Gyeongsangbuk-do_Rdate,45
1547,Gyeongsangbuk-do_Rdate,38
1548,Gyeongsangbuk-do_Rdate,25
1549,Gyeongsangbuk-do_Rdate,13
1550,Gyeongsangbuk-do_Rdate,28
1551,Gyeongsangbuk-do_Rdate,30
1552,Gyeongsangbuk-do_Rdate,30
1553,Gyeongsangbuk-do_Rdate,30
1554,Gyeongsangbuk-do_Rdate,31
1555,Gyeongsangbuk-do_Rdate,17
1556,Gyeongsangbuk-do_Rdate,31
1557,Gyeongsangbuk-do_Rdate,26
1558,Gyeongsangbuk-do_Rdate,19
1559,Gyeongsangbuk-do_Rdate,22
1560,Gyeongsangbuk-do_Rdate,22
1561,Gyeongsangbuk-do_Rdate,17
1562,Gyeongsangbuk-do_Rdate,19
1563,Gyeongsangbuk-do_Rdate,23
1564,Gyeongsangbuk-do_Rdate,19
1565,Gyeongsangbuk-do_Rdate,23
1566,Gyeongsangbuk-do_Rdate,16
1567,Gyeongsangbuk-do_Rdate,32
1568,Gyeongsangbuk-do_Rdate,36
1569,Gyeongsangbuk-do_Rdate,15
1570,Gyeongsangbuk-do_Rdate,20
1571,Gyeongsangbuk-do_Rdate,17
1572,Gyeongsangbuk-do_Rdate,24
1573,Gyeongsangbuk-do_Rdate,15
1574,Gyeongsangbuk-do_Rdate,21
1575,Gyeongsangbuk-do_Rdate,22
1576,Gyeongsangbuk-do_Rdate,22
1577,Gyeongsangbuk-do_Rdate,30
1578,Gyeongsangbuk-do_Rdate,14
1579,Gyeongsangbuk-do_Rdate,25
1580,Gyeongsangbuk-do_Rdate,8
1581,Gyeongsangbuk-do_Rdate,40
1582,Gyeongsangbuk-do_Rdate,35
1583,Gyeongsangbuk-do_Rdate,10
1584,Gyeongsangbuk-do_Rdate,59
1585,Gyeongsangbuk-do_Rdate,40
1586,Gyeongsangbuk-do_Rdate,31
1587,Gyeongsangbuk-do_Rdate,19
1588,Gyeongsangbuk-do_Rdate,35
1589,Gyeongsangbuk-do_Rdate,25
1590,Gyeongsangbuk-do_Rdate,29
1591,Gyeongsangbuk-do_Rdate,67
1592,Gyeongsangbuk-do_Rdate,28
1593,Gyeongsangbuk-do_Rdate,27
1594,Gyeongsangbuk-do_Rdate,28
1595,Gyeongsangbuk-do_Rdate,40
1596,Gyeongsangbuk-do_Rdate,54
1597,Gyeongsangbuk-do_Rdate,74
1598,Gyeongsangbuk-do_Rdate,48
1599,Gyeongsangbuk-do_Rdate,42
1600,Gyeongsangbuk-do_Rdate,21
1601,Gyeongsangbuk-do_Rdate,32
1602,Gyeongsangbuk-do_Rdate,40
1603,Gyeongsangbuk-do_Rdate,51
1604,Gyeongsangbuk-do_Rdate,21
1605,Gyeongsangbuk-do_Rdate,44
1606,Gyeongsangbuk-do_Rdate,33
1607,Gyeongsangbuk-do_Rdate,32
1608,Gyeongsangbuk-do_Rdate,16
1609,Gyeongsangbuk-do_Rdate,33
1610,Gyeongsangbuk-do_Rdate,35
1611,Gyeongsangbuk-do_Rdate,66
1612,Gyeongsangbuk-do_Rdate,62
1613,Gyeongsangbuk-do_Rdate,29
1614,Gyeongsangbuk-do_Rdate,16
1615,Gyeongsangbuk-do_Rdate,45
1616,Gyeongsangbuk-do_Rdate,22
1617,Gyeongsangbuk-do_Rdate,23
1618,Gyeongsangbuk-do_Rdate,37
1619,Gyeongsangbuk-do_Rdate,33
1620,Gyeongsangbuk-do_Rdate,14
1621,Gyeongsangbuk-do_Rdate,43
1622,Gyeongsangbuk-do_Rdate,35
1623,Gyeongsangbuk-do_Rdate,22
1624,Gyeongsangbuk-do_Rdate,36
1625,Gyeongsangbuk-do_Rdate,6
1626,Gyeongsangbuk-do_Rdate,28
1627,Gyeongsangbuk-do_Rdate,45
1628,Gyeongsangbuk-do_Rdate,34
1629,Gyeongsangbuk-do_Rdate,10
1630,Gyeongsangbuk-do_Rdate,34
1631,Gyeongsangbuk-do_Rdate,40
1632,Gyeongsangbuk-do_Rdate,26
1633,Gyeongsangbuk-do_Rdate,34
1634,Gyeongsangbuk-do_Rdate,47
1635,Gyeongsangbuk-do_Rdate,9
1636,Gyeongsangbuk-do_Rdate,48
1637,Gyeongsangbuk-do_Rdate,47
1638,Gyeongsangbuk-do_Rdate,47
1639,Gyeongsangbuk-do_Rdate,21
1640,Gyeongsangbuk-do_Rdate,30
1641,Gyeongsangbuk-do_Rdate,30
1642,Gyeongsangbuk-do_Rdate,21
1643,Gyeongsangnam-do_Cdate,4
1644,Gyeongsangnam-do_Cdate,16
1645,Gyeongsangnam-do_Cdate,1
1646,Gyeongsangnam-do_Cdate,1
1647,Gyeongsangnam-do_Cdate,1
1648,Gyeongsangnam-do_Cdate,0
1649,Gyeongsangnam-do_Cdate,1
1650,Gyeongsangnam-do_Cdate,1
1651,Gyeongsangnam-do_Cdate,7
1652,Gyeongsangnam-do_Cdate,5
1653,Gyeongsangnam-do_Cdate,3
1654,Gyeongsangnam-do_Cdate,0
1655,Gyeongsangnam-do_Cdate,3
1656,Gyeongsangnam-do_Cdate,3
1657,Gyeongsangnam-do_Cdate,1
1658,Gyeongsangnam-do_Cdate,1
1659,Gyeongsangnam-do_Cdate,5
1660,Gyeongsangnam-do_Cdate,1
1661,Gyeongsangnam-do_Cdate,2
1662,Gyeongsangnam-do_Cdate,4
1663,Gyeongsangnam-do_Cdate,4
1664,Gyeongsangnam-do_Cdate,2
1665,Gyeongsangnam-do_Cdate,2
1666,Gyeongsangnam-do_Cdate,10
1667,Gyeongsangnam-do_Cdate,7
1668,Gyeongsangnam-do_Cdate,2
1669,Gyeongsangnam-do_Cdate,1
1670,Gyeongsangnam-do_Cdate,2
1671,Gyeongsangnam-do_Cdate,4
1672,Gyeongsangnam-do_Cdate,1
1673,Gyeongsangnam-do_Cdate,5
1674,Gyeongsangnam-do_Cdate,4
1675,Gyeongsangnam-do_Cdate,0
1676,Gyeongsangnam-do_Cdate,0
1677,Gyeongsangnam-do_Cdate,6
1678,Gyeongsangnam-do_Cdate,3
1679,Gyeongsangnam-do_Cdate,6
1680,Gyeongsangnam-do_Cdate,3
1681,Gyeongsangnam-do_Cdate,1
1682,Gyeongsangnam-do_Cdate,2
1683,Gyeongsangnam-do_Cdate,1
1684,Gyeongsangnam-do_Cdate,1
1685,Gyeongsangnam-do_Cdate,9
1686,Gyeongsangnam-do_Cdate,1
1687,Gyeongsangnam-do_Cdate,2
1688,Gyeongsangnam-do_Rdate,35
1689,Gyeongsangnam-do_Rdate,18
1690,Gyeongsangnam-do_Rdate,18
1691,Gyeongsangnam-do_Rdate,25
1692,Gyeongsangnam-do_Rdate,36
1693,Gyeongsangnam-do_Rdate,15
1694,Gyeongsangnam-do_Rdate,33
1695,Gyeongsangnam-do_Rdate,23
1696,Gyeongsangnam-do_Rdate,43
1697,Gyeongsangnam-do_Rdate,29
1698,Gyeongsangnam-do_Rdate,22
1699,Gyeongsangnam-do_Rdate,37
1700,Gyeongsangnam-do_Rdate,17
1701,Gyeongsangnam-do_Rdate,17
1702,Gyeongsangnam-do_Rdate,29
1703,Gyeongsangnam-do_Rdate,17
1704,Gyeongsangnam-do_Rdate,33
1705,Gyeongsangnam-do_Rdate,31
1706,Gyeongsangnam-do_Rdate,20
1707,Gyeongsangnam-do_Rdate,28
1708,Gyeongsangnam-do_Rdate,41
1709,Gyeongsangnam-do_Rdate,23
1710,Gyeongsangnam-do_Rdate,6
1711,Gyeongsangnam-do_Rdate,54
1712,Gyeongsangnam-do_Rdate,22
1713,Gyeongsangnam-do_Rdate,26
1714,Gyeongsangnam-do_Rdate,17
1715,Gyeongsangnam-do_Rdate,28
1716,Gyeongsangnam-do_Rdate,15
1717,Gyeongsangnam-do_Rdate,23
1718,Gyeongsangnam-do_Rdate,7
1719,Gyeongsangnam-do_Rdate,17
1720,Gyeongsangnam-do_Rdate,22
1721,Gyeongsangnam-do_Rdate,29
1722,Gyeongsangnam-do_Rdate,20
1723,Gyeongsangnam-do_Rdate,28
1724,Gyeongsangnam-do_Rdate,12
1725,Gyeongsangnam-do_Rdate,35
1726,Gyeongsangnam-do_Rdate,12
1727,Gyeongsangnam-do_Rdate,20
1728,Gyeongsangnam-do_Rdate,3
1729,Gyeongsangnam-do_Rdate,22
1730,Gyeongsangnam-do_Rdate,46
1731,Gyeongsangnam-do_Rdate,46
1732,Gyeongsangnam-do_Rdate,28
1733,Gyeongsangnam-do_Rdate,18
1734,Gyeongsangnam-do_Rdate,23
1735,Gyeongsangnam-do_Rdate,16
1736,Gyeongsangnam-do_Rdate,42
1737,Gyeongsangnam-do_Rdate,35
1738,Gyeongsangnam-do_Rdate,8
1739,Gyeongsangnam-do_Rdate,26
1740,Gyeongsangnam-do_Rdate,18
1741,Gyeongsangnam-do_Rdate,14
1742,Gyeongsangnam-do_Rdate,9
1743,Gyeongsangnam-do_Rdate,36
1744,Gyeongsangnam-do_Rdate,25
1745,Gyeongsangnam-do_Rdate,24
1746,Incheon_Cdate,1
1747,Incheon_Cdate,25
1748,Incheon_Cdate,1
1749,Incheon_Cdate,2
1750,Incheon_Cdate,5
1751,Incheon_Rdate,23
1752,Incheon_Rdate,41
1753,Incheon_Rdate,8
1754,Incheon_Rdate,17
1755,Incheon_Rdate,72
1756,Incheon_Rdate,36
1757,Incheon_Rdate,16
1758,Incheon_Rdate,49
1759,Incheon_Rdate,10
1760,Incheon_Rdate,17
1761,Incheon_Rdate,25
1762,Incheon_Rdate,22
1763,Incheon_Rdate,15
1764,Incheon_Rdate,19
1765,Incheon_Rdate,17
1766,Incheon_Rdate,35
1767,Incheon_Rdate,26
1768,Incheon_Rdate,69
1769,Incheon_Rdate,7
1770,Incheon_Rdate,50
1771,Incheon_Rdate,17
1772,Incheon_Rdate,11
1773,Incheon_Rdate,8
1774,Incheon_Rdate,9
1775,Incheon_Rdate,41
1776,Incheon_Rdate,40
1777,Incheon_Rdate,7
1778,Incheon_Rdate,35
1779,Incheon_Rdate,14
1780,Incheon_Rdate,27
1781,Incheon_Rdate,16
1782,Incheon_Rdate,37
1783,Incheon_Rdate,52
1784,Incheon_Rdate,17
1785,Incheon_Rdate,53
1786,Incheon_Rdate,33
1787,Incheon_Rdate,34
1788,Incheon_Rdate,7
1789,Incheon_Rdate,35
1790,Incheon_Rdate,8
1791,Incheon_Rdate,15
1792,Incheon_Rdate,10
1793,Incheon_Rdate,33
1794,Incheon_Rdate,33
1795,Incheon_Rdate,14
1796,Incheon_Rdate,36
1797,Incheon_Rdate,5
1798,Incheon_Rdate,15
1799,Incheon_Rdate,8
1800,Incheon_Rdate,7
1801,Incheon_Rdate,29
1802,Incheon_Rdate,6
1803,Incheon_Rdate,8
1804,Incheon_Rdate,17
1805,Incheon_Rdate,16
1806,Incheon_Rdate,15
1807,Incheon_Rdate,8
1808,Incheon_Rdate,4
1809,Incheon_Rdate,27
1810,Incheon_Rdate,14
1811,Incheon_Rdate,39
1812,Incheon_Rdate,15
1813,Incheon_Rdate,41
1814,Incheon_Rdate,20
1815,Incheon_Rdate,16
1816,Incheon_Rdate,10
1817,Incheon_Rdate,19
1818,Incheon_Rdate,26
1819,Incheon_Rdate,25
1820,Incheon_Rdate,17
1821,Incheon_Rdate,10
1822,Incheon_Rdate,12
1823,Incheon_Rdate,25
1824,Incheon_Rdate,21
1825,Incheon_Rdate,22
1826,Incheon_Rdate,19
1827,Incheon_Rdate,24
1828,Incheon_Rdate,46
1829,Incheon_Rdate,13
1830,Incheon_Rdate,37
1831,Incheon_Rdate,29
1832,Incheon_Rdate,34
1833,Incheon_Rdate,7
1834,Incheon_Rdate,12
1835,Incheon_Rdate,18
1836,Incheon_Rdate,34
1837,Incheon_Rdate,19
1838,Incheon_Rdate,63
1839,Incheon_Rdate,35
1840,Incheon_Rdate,12
1841,Incheon_Rdate,38
1842,Incheon_Rdate,15
1843,Incheon_Rdate,27
1844,Incheon_Rdate,24
1845,Incheon_Rdate,22
1846,Incheon_Rdate,18
1847,Incheon_Rdate,12
1848,Jeju-do_Rdate,34
1849,Jeju-do_Rdate,12
1850,Jeju-do_Rdate,32
1851,Jeju-do_Rdate,46
1852,Jeju-do_Rdate,18
1853,Jeju-do_Rdate,30
1854,Jeju-do_Rdate,9
1855,Jeju-do_Rdate,42
1856,Jeju-do_Rdate,17
1857,Jeju-do_Rdate,13
1858,Jeju-do_Rdate,14
1859,Jeju-do_Rdate,32
1860,Jeju-do_Rdate,16
1861,Jeju-do_Rdate,45
1862,Jeju-do_Rdate,8
1863,Jeju-do_Rdate,14
1864,Jeollabuk-do_Cdate,6
1865,Jeollabuk-do_Cdate,19
1866,Jeollabuk-do_Rdate,38
1867,Jeollabuk-do_Rdate,42
1868,Jeollabuk-do_Rdate,26
1869,Jeollabuk-do_Rdate,45
1870,Jeollabuk-do_Rdate,16
1871,Jeollabuk-do_Rdate,38
1872,Jeollabuk-do_Rdate,38
1873,Jeollabuk-do_Rdate,22
1874,Jeollabuk-do_Rdate,44
1875,Jeollabuk-do_Rdate,37
1876,Jeollabuk-do_Rdate,9
1877,Jeollabuk-do_Rdate,17
1878,Jeollabuk-do_Rdate,21
1879,Jeollabuk-do_Rdate,15
1880,Jeollabuk-do_Rdate,19
1881,Jeollabuk-do_Rdate,13
1882,Jeollabuk-do_Rdate,21
1883,Jeollabuk-do_Rdate,10
1884,Jeollabuk-do_Rdate,21
1885,Jeollabuk-do_Rdate,37
1886,Jeollabuk-do_Rdate,31
1887,Jeollanam-do_Rdate,29
1888,Jeollanam-do_Rdate,8
1889,Jeollanam-do_Rdate,44
1890,Jeollanam-do_Rdate,18
1891,Jeollanam-do_Rdate,27
1892,Jeollanam-do_Rdate,46
1893,Jeollanam-do_Rdate,49
1894,Jeollanam-do_Rdate,25
1895,Jeollanam-do_Rdate,19
1896,Jeollanam-do_Rdate,11
1897,Jeollanam-do_Rdate,46
1898,Jeollanam-do_Rdate,34
1899,Jeollanam-do_Rdate,17
1900,Jeollanam-do_Rdate,22
1901,Jeollanam-do_Rdate,28
1902,Jeollanam-do_Rdate,17
1903,Jeollanam-do_Rdate,13
1904,Jeollanam-do_Rdate,31
1905,Jeollanam-do_Rdate,9
1906,Jeollanam-do_Rdate,35
1907,Sejong_Cdate,7
1908,Sejong_Cdate,0
1909,Sejong_Cdate,3
1910,Sejong_Cdate,6
1911,Sejong_Cdate,0
1912,Sejong_Cdate,5
1913,Sejong_Cdate,41
1914,Sejong_Cdate,4
1915,Sejong_Cdate,3
1916,Sejong_Cdate,3
1917,Sejong_Cdate,14
1918,Sejong_Cdate,1
1919,Sejong_Cdate,42
1920,Sejong_Cdate,45
1921,Sejong_Cdate,0
1922,Sejong_Cdate,2
1923,Sejong_Cdate,5
1924,Sejong_Cdate,7
1925,Sejong_Cdate,4
1926,Sejong_Cdate,3
1927,Sejong_Cdate,1
1928,Sejong_Cdate,33
1929,Sejong_Cdate,4
1930,Sejong_Cdate,45
1931,Sejong_Cdate,7
1932,Sejong_Cdate,15
1933,Sejong_Cdate,9
1934,Sejong_Cdate,47
1935,Sejong_Cdate,5
1936,Sejong_Cdate,6
1937,Sejong_Cdate,5
1938,Sejong_Rdate,25
1939,Sejong_Rdate,16
1940,Sejong_Rdate,36
1941,Sejong_Rdate,18
1942,Sejong_Rdate,31
1943,Sejong_Rdate,32
1944,Sejong_Rdate,26
1945,Sejong_Rdate,47
1946,Sejong_Rdate,51
1947,Sejong_Rdate,37
1948,Sejong_Rdate,37
1949,Sejong_Rdate,35
1950,Sejong_Rdate,28
1951,Sejong_Rdate,28
1952,Sejong_Rdate,30
1953,Sejong_Rdate,36
1954,Sejong_Rdate,22
1955,Sejong_Rdate,8
1956,Sejong_Rdate,9
1957,Sejong_Rdate,40
1958,Sejong_Rdate,28
1959,Sejong_Rdate,38
1960,Sejong_Rdate,42
1961,Sejong_Rdate,64
1962,Sejong_Rdate,29
1963,Sejong_Rdate,9
1964,Sejong_Rdate,22
1965,Sejong_Rdate,40
1966,Sejong_Rdate,25
1967,Sejong_Rdate,42
1968,Sejong_Rdate,52
1969,Sejong_Rdate,41
1970,Sejong_Rdate,36
1971,Sejong_Rdate,2
1972,Sejong_Rdate,37
1973,Sejong_Rdate,14
1974,Sejong_Rdate,27
1975,Sejong_Rdate,17
1976,Sejong_Rdate,20
1977,Sejong_Rdate,11
1978,Sejong_Rdate,12
1979,Sejong_Rdate,16
1980,Sejong_Rdate,16
1981,Sejong_Rdate,10
1982,Sejong_Rdate,45
1983,Sejong_Rdate,21
1984,Seoul_Cdate,3
1985,Seoul_Cdate,3
1986,Seoul_Cdate,3
1987,Seoul_Cdate,3
1988,Seoul_Cdate,15
1989,Seoul_Cdate,13
1990,Seoul_Cdate,7
1991,Seoul_Cdate,6
1992,Seoul_Cdate,1
1993,Seoul_Cdate,5
1994,Seoul_Cdate,7
1995,Seoul_Cdate,2
1996,Seoul_Cdate,1
1997,Seoul_Cdate,8
1998,Seoul_Cdate,8
1999,Seoul_Cdate,1
2000,Seoul_Cdate,2
2001,Seoul_Cdate,3
2002,Seoul_Cdate,1
2003,Seoul_Cdate,1
2004,Seoul_Cdate,1
2005,Seoul_Cdate,11
2006,Seoul_Cdate,3
2007,Seoul_Cdate,1
2008,Seoul_Cdate,2
2009,Seoul_Cdate,1
2010,Seoul_Cdate,1
2011,Seoul_Cdate,2
2012,Seoul_Cdate,1
2013,Seoul_Cdate,3
2014,Seoul_Cdate,2
2015,Seoul_Cdate,3
2016,Seoul_Cdate,1
2017,Seoul_Cdate,4
2018,Seoul_Cdate,1
2019,Seoul_Cdate,2
2020,Seoul_Cdate,4
2021,Seoul_Cdate,1
2022,Seoul_Cdate,2
2023,Seoul_Cdate,3
2024,Seoul_Cdate,3
2025,Seoul_Cdate,6
2026,Seoul_Cdate,3
2027,Seoul_Cdate,2
2028,Seoul_Cdate,3
2029,Seoul_Cdate,2
2030,Seoul_Cdate,2
2031,Seoul_Cdate,2
2032,Seoul_Cdate,3
2033,Seoul_Cdate,0
2034,Seoul_Cdate,4
2035,Seoul_Cdate,3
2036,Seoul_Cdate,4
2037,Seoul_Cdate,2
2038,Seoul_Cdate,2
2039,Seoul_Cdate,6
2040,Seoul_Cdate,2
2041,Seoul_Cdate,4
2042,Seoul_Cdate,8
2043,Seoul_Cdate,5
2044,Seoul_Cdate,1
2045,Seoul_Cdate,5
2046,Seoul_Cdate,11
2047,Seoul_Cdate,11
2048,Seoul_Cdate,1
2049,Seoul_Cdate,4
2050,Seoul_Cdate,9
2051,Seoul_Cdate,4
2052,Seoul_Cdate,3
2053,Seoul_Cdate,2
2054,Seoul_Cdate,11
2055,Seoul_Cdate,2
2056,Seoul_Cdate,3
2057,Seoul_Cdate,8
2058,Seoul_Cdate,3
2059,Seoul_Cdate,2
2060,Seoul_Cdate,8
2061,Seoul_Cdate,4
2062,Seoul_Cdate,10
2063,Seoul_Cdate,8
2064,Seoul_Cdate,1
2065,Seoul_Cdate,15
2066,Seoul_Cdate,6
2067,Seoul_Cdate,1
2068,Seoul_Cdate,3
2069,Seoul_Cdate,3
2070,Seoul_Cdate,2
2071,Seoul_Cdate,2
2072,Seoul_Cdate,2
2073,Seoul_Cdate,3
2074,Seoul_Cdate,3
2075,Seoul_Cdate,5
2076,Seoul_Cdate,2
2077,Seoul_Cdate,1
2078,Seoul_Cdate,2
2079,Seoul_Cdate,5
2080,Seoul_Cdate,10
2081,Seoul_Cdate,10
2082,Seoul_Cdate,2
2083,Seoul_Cdate,2
2084,Seoul_Cdate,3
2085,Seoul_Cdate,7
2086,Seoul_Cdate,1
2087,Seoul_Cdate,13
2088,Seoul_Cdate,3
2089,Seoul_Cdate,1
2090,Seoul_Cdate,1
2091,Seoul_Cdate,2
2092,Seoul_Cdate,2
2093,Seoul_Cdate,0
2094,Seoul_Cdate,9
2095,Seoul_Cdate,2
2096,Seoul_Cdate,5
2097,Seoul_Cdate,3
2098,Seoul_Cdate,6
2099,Seoul_Cdate,5
2100,Seoul_Cdate,2
2101,Seoul_Cdate,6
2102,Seoul_Cdate,1
2103,Seoul_Cdate,4
2104,Seoul_Cdate,3
2105,Seoul_Cdate,1
2106,Seoul_Cdate,1
2107,Seoul_Cdate,8
2108,Seoul_Cdate,11
2109,Seoul_Cdate,0
2110,Seoul_Cdate,2
2111,Seoul_Cdate,1
2112,Seoul_Cdate,1
2113,Seoul_Cdate,1
2114,Seoul_Cdate,2
2115,Seoul_Cdate,2
2116,Seoul_Cdate,8
2117,Seoul_Cdate,3
